rt;order;latinsqrn;phrase;subject;condition;idnumber;idfull;rtLog;context;quantifier
1575;29;3;blanco_CUANT;1689;CNA;4;CNA_4;3,197280558;CN;A
920;30;3;blanco_REST;1689;CNA;4;CNA_4;2,963787827;CN;A
550;31;3;masking_nogo;1689;FPA;11;FPA_11;2,740362689;FP;A
1017;32;3;masking_go;1689;FPA;11;FPA_11;3,007320953;FP;A
3183;33;3;CNTX;1689;FPA;11;FPA_11;3,502836639;FP;A
2371;34;3;PREG;1689;FPA;11;FPA_11;3,393048466;FP;A
1520;35;3;blanco_CUANT;1689;FPA;11;FPA_11;3,181843588;FP;A
1261;36;3;blanco_REST;1689;FPA;11;FPA_11;3,100715087;FP;A
5439;37;3;preg_N;1689;FPA;11;FPA_11;3,735519059;FP;A
1591;38;3;;1689;FPA;11;FPA_11;3,20167018;FP;A
671;39;3;masking_nogo;1689;FPS;20;FPS_20;2,82672252;FP;S
521;40;3;masking_go;1689;FPS;20;FPS_20;2,716837723;FP;S
2704;41;3;CNTX;1689;FPS;20;FPS_20;3,432006687;FP;S
973;42;3;PREG;1689;FPS;20;FPS_20;3,006466042;FP;S
1903;43;3;blanco_CUANT;1689;FPS;20;FPS_20;3,279438788;FP;S
1256;44;3;blanco_REST;1689;FPS;20;FPS_20;3,098989639;FP;S
775;45;3;masking_nogo;1689;CNA;1;CNA_1;2,889301703;CN;A
569;46;3;masking_go;1689;CNA;1;CNA_1;2,755112266;CN;A
4535;47;3;CNTX;1689;CNA;1;CNA_1;3,656577291;CN;A
1226;48;3;PREG;1689;CNA;1;CNA_1;3,08849047;CN;A
2334;49;3;blanco_CUANT;1689;CNA;1;CNA_1;3,368100852;CN;A
1646;50;3;blanco_REST;1689;CNA;1;CNA_1;3,216429831;CN;A
2607;51;3;preg_N;1689;CNA;1;CNA_1;3,416141031;CN;A
1591;52;3;;1689;CNA;1;CNA_1;3,20167018;CN;A
783;53;3;masking_nogo;1689;FPA;13;FPA_13;2,893761762;FP;A
443;54;3;masking_go;1689;FPA;13;FPA_13;2,646403726;FP;A
3414;55;3;CNTX;1689;FPA;13;FPA_13;3,533263517;FP;A
1380;56;3;PREG;1689;FPA;13;FPA_13;3,158060794;FP;A
1207;57;3;blanco_CUANT;1689;FPA;13;FPA_13;3,08170727;FP;A
1495;58;3;blanco_REST;1689;FPA;13;FPA_13;3,174641193;FP;A
2480;59;3;preg_Y;1689;FPA;13;FPA_13;3,394451681;FP;A
959;60;3;;1689;FPA;13;FPA_13;2,981818607;FP;A
591;61;3;masking_nogo;1689;FPS;16;FPS_16;2,771587481;FP;S
97;62;3;masking_go;1689;FPS;16;FPS_16;1,986771734;FP;S
2999;63;3;CNTX;1689;FPS;16;FPS_16;3,476976466;FP;S
904;64;3;PREG;1689;FPS;16;FPS_16;2,974511693;FP;S
1583;65;3;blanco_CUANT;1689;FPS;16;FPS_16;3,199480915;FP;S
1087;66;3;blanco_REST;1689;FPS;16;FPS_16;3,036229544;FP;S
535;67;3;masking_nogo;1689;FPA;15;FPA_15;2,728353782;FP;A
490;68;3;masking_go;1689;FPA;15;FPA_15;2,69019608;FP;A
2928;69;3;CNTX;1689;FPA;15;FPA_15;3,466571072;FP;A
897;70;3;PREG;1689;FPA;15;FPA_15;2,970811611;FP;A
1223;71;3;blanco_CUANT;1689;FPA;15;FPA_15;3,087426457;FP;A
1071;72;3;blanco_REST;1689;FPA;15;FPA_15;3,029789471;FP;A
703;73;3;masking_nogo;1689;CNA;2;CNA_2;2,846955325;CN;A
618;74;3;masking_go;1689;CNA;2;CNA_2;2,790988475;CN;A
2534;75;3;CNTX;1689;CNA;2;CNA_2;3,403806611;CN;A
1102;76;3;PREG;1689;CNA;2;CNA_2;3,042181595;CN;A
1303;77;3;blanco_CUANT;1689;CNA;2;CNA_2;3,114944416;CN;A
1302;78;3;blanco_REST;1689;CNA;2;CNA_2;3,114610984;CN;A
798;79;3;masking_nogo;1689;FPA;12;FPA_12;2,902002891;FP;A
481;80;3;masking_go;1689;FPA;12;FPA_12;2,682145076;FP;A
2589;81;3;CNTX;1689;FPA;12;FPA_12;3,41313205;FP;A
1081;82;3;PREG;1689;FPA;12;FPA_12;3,051923916;FP;A
1344;83;3;blanco_CUANT;1689;FPA;12;FPA_12;3,128399269;FP;A
935;84;3;blanco_REST;1689;FPA;12;FPA_12;2,970811611;FP;A
575;85;3;masking_nogo;1689;CNA;3;CNA_3;2,759667845;CN;A
522;86;3;masking_go;1689;CNA;3;CNA_3;2,717670503;CN;A
3199;87;3;CNTX;1689;CNA;3;CNA_3;3,50501424;CN;A
1851;88;3;PREG;1689;CNA;3;CNA_3;3,267406419;CN;A
1959;89;3;blanco_CUANT;1689;CNA;3;CNA_3;3,292034436;CN;A
1760;90;3;blanco_REST;1689;CNA;3;CNA_3;3,245512668;CN;A
2278;91;3;preg_Y;1689;CNA;3;CNA_3;3,35755372;CN;A
1480;92;3;;1689;CNA;3;CNA_3;3,170261715;CN;A
878;93;3;masking_nogo;1689;FPS;19;FPS_19;2,943494516;FP;S
417;94;3;masking_go;1689;FPS;19;FPS_19;2,620136055;FP;S
3201;95;3;CNTX;1689;FPS;19;FPS_19;3,505285674;FP;S
1332;96;3;PREG;1689;FPS;19;FPS_19;3,142702246;FP;S
1566;97;3;blanco_CUANT;1689;FPS;19;FPS_19;3,194791758;FP;S
687;98;3;blanco_REST;1689;FPS;19;FPS_19;2,836956737;FP;S
-1;1;3;masking_nogo;2131;FPS;18;FPS_18;NA;FP;S
305;2;3;masking_go;2131;FPS;18;FPS_18;2,484299839;FP;S
2626;3;3;CNTX;2131;FPS;18;FPS_18;3,419294722;FP;S
1375;4;3;PREG;2131;FPS;18;FPS_18;3,156549151;FP;S
2619;5;3;blanco_CUANT;2131;FPS;18;FPS_18;3,418135498;FP;S
1903;6;3;blanco_REST;2131;FPS;18;FPS_18;3,279438788;FP;S
-1;7;3;masking_nogo;2131;CNA;2;CNA_2;NA;CN;A
502;8;3;masking_go;2131;CNA;2;CNA_2;2,700703717;CN;A
3039;9;3;CNTX;2131;CNA;2;CNA_2;3,4827307;CN;A
2096;10;3;PREG;2131;CNA;2;CNA_2;3,321391278;CN;A
1152;11;3;blanco_CUANT;2131;CNA;2;CNA_2;3,061452479;CN;A
1694;12;3;blanco_REST;2131;CNA;2;CNA_2;3,228913406;CN;A
-1;13;3;masking_nogo;2131;FPA;14;FPA_14;NA;FP;A
669;14;3;masking_go;2131;FPA;14;FPA_14;2,825426118;FP;A
3360;15;3;CNTX;2131;FPA;14;FPA_14;3,526339277;FP;A
1578;16;3;PREG;2131;FPA;14;FPA_14;3,216165902;FP;A
923;17;3;blanco_CUANT;2131;FPA;14;FPA_14;2,965201701;FP;A
1645;18;3;blanco_REST;2131;FPA;14;FPA_14;3,216165902;FP;A
-1;19;3;masking_nogo;2131;FPS;20;FPS_20;NA;FP;S
343;20;3;masking_go;2131;FPS;20;FPS_20;2,53529412;FP;S
2518;21;3;CNTX;2131;FPS;20;FPS_20;3,401055726;FP;S
1608;22;3;PREG;2131;FPS;20;FPS_20;3,224533063;FP;S
1692;23;3;blanco_CUANT;2131;FPS;20;FPS_20;3,228400359;FP;S
1648;24;3;blanco_REST;2131;FPS;20;FPS_20;3,216957207;FP;S
-1;25;3;masking_nogo;2131;FPA;15;FPA_15;NA;FP;A
304;26;3;masking_go;2131;FPA;15;FPA_15;2,482873584;FP;A
3000;27;3;CNTX;2131;FPA;15;FPA_15;3,477121255;FP;A
656;28;3;PREG;2131;FPA;15;FPA_15;2,835056102;FP;A
1241;29;3;blanco_CUANT;2131;FPA;15;FPA_15;3,093771781;FP;A
1599;30;3;blanco_REST;2131;FPA;15;FPA_15;3,203848464;FP;A
-1;31;3;masking_nogo;2131;CNA;3;CNA_3;NA;CN;A
252;32;3;masking_go;2131;CNA;3;CNA_3;2,401400541;CN;A
3130;33;3;CNTX;2131;CNA;3;CNA_3;3,495544338;CN;A
933;34;3;PREG;2131;CNA;3;CNA_3;2,969881644;CN;A
1609;35;3;blanco_CUANT;2131;CNA;3;CNA_3;3,206556044;CN;A
1900;36;3;blanco_REST;2131;CNA;3;CNA_3;3,278753601;CN;A
3994;37;3;preg_Y;2131;CNA;3;CNA_3;3,601408061;CN;A
724;38;3;;2131;CNA;3;CNA_3;2,859738566;CN;A
1686;39;3;masking_nogo;2131;FPA;13;FPA_13;3,22685757;FP;A
312;40;3;masking_go;2131;FPA;13;FPA_13;2,494154594;FP;A
3217;41;3;CNTX;2131;FPA;13;FPA_13;3,507451061;FP;A
753;42;3;PREG;2131;FPA;13;FPA_13;2,894869657;FP;A
1213;43;3;blanco_CUANT;2131;FPA;13;FPA_13;3,083860801;FP;A
1513;44;3;blanco_REST;2131;FPA;13;FPA_13;3,179838928;FP;A
2302;45;3;preg_Y;2131;FPA;13;FPA_13;3,362105319;FP;A
697;46;3;;2131;FPA;13;FPA_13;2,843232778;FP;A
2093;47;3;masking_nogo;2131;CNA;1;CNA_1;3,320769228;CN;A
510;48;3;masking_go;2131;CNA;1;CNA_1;2,707570176;CN;A
3368;49;3;CNTX;2131;CNA;1;CNA_1;3,527372083;CN;A
1275;50;3;PREG;2131;CNA;1;CNA_1;3,105510185;CN;A
1221;51;3;blanco_CUANT;2131;CNA;1;CNA_1;3,086715664;CN;A
1731;52;3;blanco_REST;2131;CNA;1;CNA_1;3,238297068;CN;A
3034;53;3;preg_N;2131;CNA;1;CNA_1;3,482015576;CN;A
1170;54;3;;2131;CNA;1;CNA_1;3,068185862;CN;A
-1;55;3;masking_nogo;2131;FPS;19;FPS_19;NA;FP;S
279;56;3;masking_go;2131;FPS;19;FPS_19;2,445604203;FP;S
3022;57;3;CNTX;2131;FPS;19;FPS_19;3,48029446;FP;S
1424;58;3;PREG;2131;FPS;19;FPS_19;3,171726454;FP;S
1108;59;3;blanco_CUANT;2131;FPS;19;FPS_19;3,04453976;FP;S
1231;60;3;blanco_REST;2131;FPS;19;FPS_19;3,090258053;FP;S
2056;61;3;masking_nogo;2131;FPS;16;FPS_16;3,31302311;FP;S
401;62;3;masking_go;2131;FPS;16;FPS_16;2,603144373;FP;S
2258;63;3;CNTX;2131;FPS;16;FPS_16;3,353723938;FP;S
1491;64;3;PREG;2131;FPS;16;FPS_16;3,191730393;FP;S
990;65;3;blanco_CUANT;2131;FPS;16;FPS_16;2,995635195;FP;S
1475;66;3;blanco_REST;2131;FPS;16;FPS_16;3,16879202;FP;S
-1;67;3;masking_nogo;2131;CNA;5;CNA_5;NA;CN;A
397;68;3;masking_go;2131;CNA;5;CNA_5;2,598790507;CN;A
3700;69;3;CNTX;2131;CNA;5;CNA_5;3,568201724;CN;A
1036;70;3;PREG;2131;CNA;5;CNA_5;3,015359755;CN;A
1090;71;3;blanco_CUANT;2131;CNA;5;CNA_5;3,037426498;CN;A
853;72;3;blanco_REST;2131;CNA;5;CNA_5;2,930949031;CN;A
-1;73;3;masking_nogo;2131;FPA;12;FPA_12;NA;FP;A
143;74;3;masking_go;2131;FPA;12;FPA_12;2,155336037;FP;A
2800;75;3;CNTX;2131;FPA;12;FPA_12;3,447158031;FP;A
1713;76;3;PREG;2131;FPA;12;FPA_12;3,251881455;FP;A
1332;77;3;blanco_CUANT;2131;FPA;12;FPA_12;3,124504225;FP;A
1339;78;3;blanco_REST;2131;FPA;12;FPA_12;3,126780577;FP;A
-1;79;3;masking_nogo;2131;CNA;4;CNA_4;NA;CN;A
231;80;3;masking_go;2131;CNA;4;CNA_4;2,36361198;CN;A
2687;81;3;CNTX;2131;CNA;4;CNA_4;3,429267666;CN;A
1491;82;3;PREG;2131;CNA;4;CNA_4;3,173477643;CN;A
1993;83;3;blanco_CUANT;2131;CNA;4;CNA_4;3,299507299;CN;A
1212;84;3;blanco_REST;2131;CNA;4;CNA_4;3,08350262;CN;A
-1;85;3;masking_nogo;2131;FPA;11;FPA_11;NA;FP;A
506;86;3;masking_go;2131;FPA;11;FPA_11;2,704150517;FP;A
1622;87;3;CNTX;2131;FPA;11;FPA_11;3,21005085;FP;A
2235;88;3;PREG;2131;FPA;11;FPA_11;3,367542274;FP;A
1444;89;3;blanco_CUANT;2131;FPA;11;FPA_11;3,159567193;FP;A
1134;90;3;blanco_REST;2131;FPA;11;FPA_11;3,054613055;FP;A
3738;91;3;preg_N;2131;FPA;11;FPA_11;3,572639297;FP;A
4223;92;3;;2131;FPA;11;FPA_11;3,625621081;FP;A
-1;93;3;masking_nogo;2131;FPS;17;FPS_17;NA;FP;S
331;94;3;masking_go;2131;FPS;17;FPS_17;2,519827994;FP;S
3242;95;3;CNTX;2131;FPS;17;FPS_17;3,510813011;FP;S
959;96;3;PREG;2131;FPS;17;FPS_17;3;FP;S
2429;97;3;blanco_CUANT;2131;FPS;17;FPS_17;3,385427515;FP;S
1532;98;3;blanco_REST;2131;FPS;17;FPS_17;3,185258765;FP;S
641;1;3;masking_nogo;2828;FPA;13;FPA_13;2,80685803;FP;A
550;2;3;masking_go;2828;FPA;13;FPA_13;2,740362689;FP;A
3496;3;3;CNTX;2828;FPA;13;FPA_13;3,543571424;FP;A
1330;4;3;PREG;2828;FPA;13;FPA_13;3,142076461;FP;A
1237;5;3;blanco_CUANT;2828;FPA;13;FPA_13;3,0923697;FP;A
1577;6;3;blanco_REST;2828;FPA;13;FPA_13;3,197831693;FP;A
1792;7;3;preg_Y;2828;FPA;13;FPA_13;3,253338005;FP;A
1152;8;3;;2828;FPA;13;FPA_13;3,061452479;FP;A
616;9;3;masking_nogo;2828;CNA;4;CNA_4;2,789580712;CN;A
172;10;3;masking_go;2828;CNA;4;CNA_4;2,235528447;CN;A
1940;11;3;CNTX;2828;CNA;4;CNA_4;3,28780173;CN;A
1026;12;3;PREG;2828;CNA;4;CNA_4;3,011147361;CN;A
1784;13;3;blanco_CUANT;2828;CNA;4;CNA_4;3,25139485;CN;A
1602;14;3;blanco_REST;2828;CNA;4;CNA_4;3,204662512;CN;A
649;15;3;masking_nogo;2828;FPS;19;FPS_19;2,812244697;FP;S
1435;16;3;masking_go;2828;FPS;19;FPS_19;3,156851901;FP;S
3024;17;3;CNTX;2828;FPS;19;FPS_19;3,480581787;FP;S
1187;18;3;PREG;2828;FPS;19;FPS_19;3,092720645;FP;S
3601;19;3;blanco_CUANT;2828;FPS;19;FPS_19;3,556423121;FP;S
734;20;3;blanco_REST;2828;FPS;19;FPS_19;2,86569606;FP;S
576;21;3;masking_nogo;2828;FPA;11;FPA_11;2,760422483;FP;A
912;22;3;masking_go;2828;FPA;11;FPA_11;2,959994838;FP;A
3733;23;3;CNTX;2828;FPA;11;FPA_11;3,57205799;FP;A
975;24;3;PREG;2828;FPA;11;FPA_11;3,007320953;FP;A
2722;25;3;blanco_CUANT;2828;FPA;11;FPA_11;3,434888121;FP;A
1217;26;3;blanco_REST;2828;FPA;11;FPA_11;3,085290578;FP;A
4990;27;3;preg_N;2828;FPA;11;FPA_11;3,698100546;FP;A
1298;28;3;;2828;FPA;11;FPA_11;3,113274692;FP;A
751;29;3;masking_nogo;2828;FPS;18;FPS_18;2,875639937;FP;S
1010;30;3;masking_go;2828;FPS;18;FPS_18;3,004321374;FP;S
5353;31;3;CNTX;2828;FPS;18;FPS_18;3,728597243;FP;S
2423;32;3;PREG;2828;FPS;18;FPS_18;3,402605242;FP;S
1864;33;3;blanco_CUANT;2828;FPS;18;FPS_18;3,270445908;FP;S
990;34;3;blanco_REST;2828;FPS;18;FPS_18;2,995635195;FP;S
1451;35;3;masking_nogo;2828;CNA;5;CNA_5;3,161667412;CN;A
516;36;3;masking_go;2828;CNA;5;CNA_5;2,712649702;CN;A
2468;37;3;CNTX;2828;CNA;5;CNA_5;3,392345155;CN;A
1875;38;3;PREG;2828;CNA;5;CNA_5;3,273001272;CN;A
957;39;3;blanco_CUANT;2828;CNA;5;CNA_5;2,980911938;CN;A
921;40;3;blanco_REST;2828;CNA;5;CNA_5;2,96425963;CN;A
685;41;3;masking_nogo;2828;FPA;15;FPA_15;2,835690571;FP;A
834;42;3;masking_go;2828;FPA;15;FPA_15;2,921166051;FP;A
8312;43;3;CNTX;2828;FPA;15;FPA_15;3,919705535;FP;A
1242;44;3;PREG;2828;FPA;15;FPA_15;3,112269768;FP;A
1556;45;3;blanco_CUANT;2828;FPA;15;FPA_15;3,192009593;FP;A
784;46;3;blanco_REST;2828;FPA;15;FPA_15;2,894316063;FP;A
1118;47;3;masking_nogo;2828;FPS;16;FPS_16;3,048441804;FP;S
409;48;3;masking_go;2828;FPS;16;FPS_16;2,611723308;FP;S
3610;49;3;CNTX;2828;FPS;16;FPS_16;3,557507202;FP;S
677;50;3;PREG;2828;FPS;16;FPS_16;2,848804701;FP;S
1069;51;3;blanco_CUANT;2828;FPS;16;FPS_16;3,028977705;FP;S
831;52;3;blanco_REST;2828;FPS;16;FPS_16;2,919601024;FP;S
639;53;3;masking_nogo;2828;CNA;3;CNA_3;2,805500858;CN;A
480;54;3;masking_go;2828;CNA;3;CNA_3;2,681241237;CN;A
7640;55;3;CNTX;2828;CNA;3;CNA_3;3,883093359;CN;A
1070;56;3;PREG;2828;CNA;3;CNA_3;3,029383778;CN;A
1129;57;3;blanco_CUANT;2828;CNA;3;CNA_3;3,052693942;CN;A
831;58;3;blanco_REST;2828;CNA;3;CNA_3;2,919601024;CN;A
6191;59;3;preg_Y;2828;CNA;3;CNA_3;3,791760804;CN;A
944;60;3;;2828;CNA;3;CNA_3;2,974971994;CN;A
1035;61;3;masking_nogo;2828;FPS;20;FPS_20;3,01494035;FP;S
552;62;3;masking_go;2828;FPS;20;FPS_20;2,741939078;FP;S
3978;63;3;CNTX;2828;FPS;20;FPS_20;3,599664779;FP;S
1088;64;3;PREG;2828;FPS;20;FPS_20;3,054613055;FP;S
1634;65;3;blanco_CUANT;2828;FPS;20;FPS_20;3,213252052;FP;S
774;66;3;blanco_REST;2828;FPS;20;FPS_20;2,888740961;FP;S
590;67;3;masking_nogo;2828;FPA;14;FPA_14;2,770852012;FP;A
543;68;3;masking_go;2828;FPA;14;FPA_14;2,73479983;FP;A
2454;69;3;CNTX;2828;FPA;14;FPA_14;3,389874558;FP;A
1879;70;3;PREG;2828;FPA;14;FPA_14;3,292034436;FP;A
863;71;3;blanco_CUANT;2828;FPA;14;FPA_14;2,936010796;FP;A
1074;72;3;blanco_REST;2828;FPA;14;FPA_14;3,031004281;FP;A
595;73;3;masking_nogo;2828;CNA;1;CNA_1;2,774516966;CN;A
608;74;3;masking_go;2828;CNA;1;CNA_1;2,783903579;CN;A
4943;75;3;CNTX;2828;CNA;1;CNA_1;3,69399061;CN;A
1308;76;3;PREG;2828;CNA;1;CNA_1;3,116607744;CN;A
2668;77;3;blanco_CUANT;2828;CNA;1;CNA_1;3,426185825;CN;A
808;78;3;blanco_REST;2828;CNA;1;CNA_1;2,907411361;CN;A
1966;79;3;preg_N;2828;CNA;1;CNA_1;3,293583513;CN;A
954;80;3;;2828;CNA;1;CNA_1;2,979548375;CN;A
574;81;3;masking_nogo;2828;CNA;2;CNA_2;2,758911892;CN;A
585;82;3;masking_go;2828;CNA;2;CNA_2;2,767155866;CN;A
3078;83;3;CNTX;2828;CNA;2;CNA_2;3,488268615;CN;A
1167;84;3;PREG;2828;CNA;2;CNA_2;3,067070856;CN;A
731;85;3;blanco_CUANT;2828;CNA;2;CNA_2;2,863917377;CN;A
751;86;3;blanco_REST;2828;CNA;2;CNA_2;2,875639937;CN;A
572;87;3;masking_nogo;2828;FPS;17;FPS_17;2,757396029;FP;S
545;88;3;masking_go;2828;FPS;17;FPS_17;2,736396502;FP;S
1765;89;3;CNTX;2828;FPS;17;FPS_17;3,24674471;FP;S
2612;90;3;PREG;2828;FPS;17;FPS_17;3,435207103;FP;S
2070;91;3;blanco_CUANT;2828;FPS;17;FPS_17;3,315970345;FP;S
1188;92;3;blanco_REST;2828;FPS;17;FPS_17;3,074816441;FP;S
615;93;3;masking_nogo;2828;FPA;12;FPA_12;2,788875116;FP;A
437;94;3;masking_go;2828;FPA;12;FPA_12;2,640481437;FP;A
3616;95;3;CNTX;2828;FPA;12;FPA_12;3,558228422;FP;A
727;96;3;PREG;2828;FPA;12;FPA_12;2,879669206;FP;A
1864;97;3;blanco_CUANT;2828;FPA;12;FPA_12;3,270445908;FP;A
1060;98;3;blanco_REST;2828;FPA;12;FPA_12;3,025305865;FP;A
-1;1;3;masking_nogo;3044;FPA;13;FPA_13;NA;FP;A
1057;2;3;masking_go;3044;FPA;13;FPA_13;3,024074987;FP;A
2686;3;3;CNTX;3044;FPA;13;FPA_13;3,429106008;FP;A
1196;4;3;PREG;3044;FPA;13;FPA_13;3,095866453;FP;A
1039;5;3;blanco_CUANT;3044;FPA;13;FPA_13;3,016615548;FP;A
1279;6;3;blanco_REST;3044;FPA;13;FPA_13;3,106870544;FP;A
4782;7;3;preg_Y;3044;FPA;13;FPA_13;3,679609572;FP;A
1133;8;3;;3044;FPA;13;FPA_13;3,05422991;FP;A
1663;9;3;masking_nogo;3044;CNA;4;CNA_4;3,220892249;CN;A
591;10;3;masking_go;3044;CNA;4;CNA_4;2,771587481;CN;A
1695;11;3;CNTX;3044;CNA;4;CNA_4;3,229169703;CN;A
1362;12;3;PREG;3044;CNA;4;CNA_4;3,134177108;CN;A
1159;13;3;blanco_CUANT;3044;CNA;4;CNA_4;3,064083436;CN;A
830;14;3;blanco_REST;3044;CNA;4;CNA_4;2,919078092;CN;A
-1;15;3;masking_nogo;3044;FPS;19;FPS_19;NA;FP;S
425;16;3;masking_go;3044;FPS;19;FPS_19;2,62838893;FP;S
2167;17;3;CNTX;3044;FPS;19;FPS_19;3,335858911;FP;S
873;18;3;PREG;3044;FPS;19;FPS_19;2,959041392;FP;S
1016;19;3;blanco_CUANT;3044;FPS;19;FPS_19;3,006893708;FP;S
870;20;3;blanco_REST;3044;FPS;19;FPS_19;2,939519253;FP;S
-1;21;3;masking_nogo;3044;FPA;14;FPA_14;NA;FP;A
1142;22;3;masking_go;3044;FPA;14;FPA_14;3,057666104;FP;A
3432;23;3;CNTX;3044;FPA;14;FPA_14;3,535547279;FP;A
926;24;3;PREG;3044;FPA;14;FPA_14;2,984977126;FP;A
1360;25;3;blanco_CUANT;3044;FPA;14;FPA_14;3,133538908;FP;A
1110;26;3;blanco_REST;3044;FPA;14;FPA_14;3,045322979;FP;A
-1;27;3;masking_nogo;3044;CNA;5;CNA_5;NA;CN;A
344;28;3;masking_go;3044;CNA;5;CNA_5;2,536558443;CN;A
2151;29;3;CNTX;3044;CNA;5;CNA_5;3,33264041;CN;A
967;30;3;PREG;3044;CNA;5;CNA_5;2,985426474;CN;A
927;31;3;blanco_CUANT;3044;CNA;5;CNA_5;2,967079734;CN;A
1581;32;3;blanco_REST;3044;CNA;5;CNA_5;3,19893187;CN;A
-1;33;3;masking_nogo;3044;FPS;18;FPS_18;NA;FP;S
432;34;3;masking_go;3044;FPS;18;FPS_18;2,635483747;FP;S
3104;35;3;CNTX;3044;FPS;18;FPS_18;3,491921713;FP;S
749;36;3;PREG;3044;FPS;18;FPS_18;2,892651034;FP;S
1286;37;3;blanco_CUANT;3044;FPS;18;FPS_18;3,109240969;FP;S
3390;38;3;blanco_REST;3044;FPS;18;FPS_18;3,530199698;FP;S
-1;39;3;masking_nogo;3044;FPS;16;FPS_16;NA;FP;S
424;40;3;masking_go;3044;FPS;16;FPS_16;2,627365857;FP;S
2270;41;3;CNTX;3044;FPS;16;FPS_16;3,356025857;FP;S
1035;42;3;PREG;3044;FPS;16;FPS_16;3,033021445;FP;S
1246;43;3;blanco_CUANT;3044;FPS;16;FPS_16;3,095518042;FP;S
1783;44;3;blanco_REST;3044;FPS;16;FPS_16;3,251151343;FP;S
-1;45;3;masking_nogo;3044;CNA;2;CNA_2;NA;CN;A
392;46;3;masking_go;3044;CNA;2;CNA_2;2,593286067;CN;A
1791;47;3;CNTX;3044;CNA;2;CNA_2;3,253095586;CN;A
1188;48;3;PREG;3044;CNA;2;CNA_2;3,074816441;CN;A
1262;49;3;blanco_CUANT;3044;CNA;2;CNA_2;3,101059355;CN;A
1383;50;3;blanco_REST;3044;CNA;2;CNA_2;3,14082218;CN;A
-1;51;3;masking_nogo;3044;FPA;12;FPA_12;NA;FP;A
465;52;3;masking_go;3044;FPA;12;FPA_12;2,667452953;FP;A
2502;53;3;CNTX;3044;FPA;12;FPA_12;3,398287305;FP;A
1150;54;3;PREG;3044;FPA;12;FPA_12;3,078819183;FP;A
1287;55;3;blanco_CUANT;3044;FPA;12;FPA_12;3,109578547;FP;A
1031;56;3;blanco_REST;3044;FPA;12;FPA_12;3,013258665;FP;A
-1;57;3;masking_nogo;3044;CNA;1;CNA_1;NA;CN;A
128;58;3;masking_go;3044;CNA;1;CNA_1;2,10720997;CN;A
3007;59;3;CNTX;3044;CNA;1;CNA_1;3,478133428;CN;A
1408;60;3;PREG;3044;CNA;1;CNA_1;3,148602655;CN;A
2014;61;3;blanco_CUANT;3044;CNA;1;CNA_1;3,304059466;CN;A
1254;62;3;blanco_REST;3044;CNA;1;CNA_1;3,098297536;CN;A
1942;63;3;preg_N;3044;CNA;1;CNA_1;3,288249226;CN;A
933;64;3;;3044;CNA;1;CNA_1;2,969881644;CN;A
974;65;3;masking_nogo;3044;FPS;17;FPS_17;2,988558957;FP;S
1433;66;3;masking_go;3044;FPS;17;FPS_17;3,15624619;FP;S
1262;67;3;CNTX;3044;FPS;17;FPS_17;3,101059355;FP;S
896;68;3;PREG;3044;FPS;17;FPS_17;2,970346876;FP;S
1542;69;3;blanco_CUANT;3044;FPS;17;FPS_17;3,188084374;FP;S
1534;70;3;blanco_REST;3044;FPS;17;FPS_17;3,18582536;FP;S
-1;71;3;masking_nogo;3044;FPA;15;FPA_15;NA;FP;A
618;72;3;masking_go;3044;FPA;15;FPA_15;2,790988475;FP;A
3367;73;3;CNTX;3044;FPA;15;FPA_15;3,527243116;FP;A
850;74;3;PREG;3044;FPA;15;FPA_15;2,947433722;FP;A
1887;75;3;blanco_CUANT;3044;FPA;15;FPA_15;3,2757719;FP;A
1638;76;3;blanco_REST;3044;FPA;15;FPA_15;3,214313897;FP;A
-1;77;3;masking_nogo;3044;CNA;3;CNA_3;NA;CN;A
400;78;3;masking_go;3044;CNA;3;CNA_3;2,602059991;CN;A
3856;79;3;CNTX;3044;CNA;3;CNA_3;3,586137025;CN;A
1609;80;3;PREG;3044;CNA;3;CNA_3;3,206556044;CN;A
1142;81;3;blanco_CUANT;3044;CNA;3;CNA_3;3,057666104;CN;A
1351;82;3;blanco_REST;3044;CNA;3;CNA_3;3,130655349;CN;A
1886;83;3;preg_Y;3044;CNA;3;CNA_3;3,275541688;CN;A
1405;84;3;;3044;CNA;3;CNA_3;3,147676324;CN;A
-1;85;3;masking_nogo;3044;FPA;11;FPA_11;NA;FP;A
416;86;3;masking_go;3044;FPA;11;FPA_11;2,619093331;FP;A
5720;87;3;CNTX;3044;FPA;11;FPA_11;3,757396029;FP;A
1180;88;3;PREG;3044;FPA;11;FPA_11;3,089905111;FP;A
1151;89;3;blanco_CUANT;3044;FPA;11;FPA_11;3,061075324;FP;A
2207;90;3;blanco_REST;3044;FPA;11;FPA_11;3,343802333;FP;A
2278;91;3;preg_N;3044;FPA;11;FPA_11;3,35755372;FP;A
3623;92;3;;3044;FPA;11;FPA_11;3,559068334;FP;A
-1;93;3;masking_nogo;3044;FPS;20;FPS_20;NA;FP;S
40;94;3;masking_go;3044;FPS;20;FPS_20;1,602059991;FP;S
2055;95;3;CNTX;3044;FPS;20;FPS_20;3,312811826;FP;S
681;96;3;PREG;3044;FPS;20;FPS_20;2,851258349;FP;S
966;97;3;blanco_CUANT;3044;FPS;20;FPS_20;2,984977126;FP;S
