"subject";"index";"acceptability";"idnumber";"condition"
129;8;0;1;"EIC"
129;9;1;7;"EIC"
129;10;6;2;"EAC"
129;11;0;3;"EIC"
129;12;0;20;"EIC"
129;13;6;20;"EAC"
129;14;0;9;"EIC"
129;15;0;17;"EIC"
129;16;0;2;"EIC"
129;17;3;16;"EAC"
129;18;0;18;"EIC"
129;19;6;6;"EAC"
129;20;6;15;"EAC"
129;21;0;8;"EIC"
129;22;6;8;"EAC"
129;23;0;16;"EIC"
129;24;5;11;"EAC"
129;25;0;13;"EIC"
129;26;6;13;"EAC"
129;27;0;15;"EIC"
129;28;0;5;"EIC"
129;29;5;5;"EAC"
129;30;6;1;"EAC"
129;31;5;14;"EAC"
129;32;0;6;"EIC"
129;33;0;11;"EIC"
129;34;6;9;"EAC"
129;35;0;19;"EIC"
129;36;6;10;"EAC"
129;37;5;3;"EAC"
129;38;5;18;"EAC"
129;39;6;12;"EAC"
129;40;0;10;"EIC"
130;1;1;3;"EIC"
130;2;6;16;"EAC"
130;3;0;16;"EIC"
130;4;5;13;"EAC"
130;5;0;7;"EIC"
130;6;0;1;"EIC"
130;7;6;15;"EAC"
130;8;5;6;"EAC"
130;9;6;8;"EAC"
130;10;2;4;"EIC"
130;11;0;20;"EIC"
130;12;4;4;"EAC"
130;13;5;11;"EAC"
130;14;6;3;"EAC"
130;15;0;15;"EIC"
130;16;0;12;"EIC"
130;17;4;9;"EAC"
130;18;6;1;"EAC"
130;19;6;7;"EAC"
130;20;0;9;"EIC"
130;21;0;17;"EIC"
130;22;0;14;"EIC"
130;23;0;2;"EIC"
130;24;0;13;"EIC"
130;25;0;5;"EIC"
130;26;6;10;"EAC"
130;27;0;6;"EIC"
130;28;0;11;"EIC"
130;29;0;19;"EIC"
130;30;6;12;"EAC"
130;31;0;8;"EIC"
130;32;0;18;"EIC"
130;33;4;5;"EAC"
130;34;6;14;"EAC"
130;35;0;10;"EIC"
130;36;6;2;"EAC"
131;1;2;20;"EIC"
131;2;6;20;"EAC"
131;3;0;4;"EIC"
131;4;5;10;"EAC"
131;5;0;1;"EIC"
131;6;6;7;"EAC"
131;7;0;14;"EIC"
131;8;0;6;"EIC"
131;9;0;10;"EIC"
131;10;6;16;"EAC"
131;11;5;14;"EAC"
131;12;6;4;"EAC"
131;13;0;15;"EIC"
131;14;1;13;"EIC"
131;15;0;16;"EIC"
131;16;6;3;"EAC"
131;17;6;9;"EAC"
131;18;5;2;"EAC"
131;19;6;15;"EAC"
131;20;5;5;"EAC"
131;21;5;6;"EAC"
131;22;0;12;"EIC"
131;23;6;11;"EAC"
131;24;0;3;"EIC"
131;25;6;8;"EAC"
131;26;2;11;"EIC"
131;27;4;18;"EAC"
131;28;0;17;"EIC"
131;29;0;7;"EIC"
131;30;0;19;"EIC"
131;31;6;1;"EAC"
131;32;0;18;"EIC"
131;33;6;17;"EAC"
131;34;6;19;"EAC"
131;35;6;13;"EAC"
131;36;0;5;"EIC"
131;37;5;12;"EAC"
131;38;2;9;"EIC"
131;39;0;8;"EIC"
131;40;0;2;"EIC"
132;1;5;13;"EAC"
132;2;6;3;"EAC"
132;3;6;1;"EAC"
132;4;6;9;"EAC"
132;5;0;20;"EIC"
132;6;0;1;"EIC"
132;7;6;15;"EAC"
132;8;0;16;"EIC"
132;9;0;19;"EIC"
132;10;6;12;"EAC"
132;11;5;20;"EAC"
132;12;0;2;"EIC"
132;13;0;17;"EIC"
132;14;0;4;"EIC"
132;15;0;13;"EIC"
132;16;5;7;"EAC"
132;17;0;5;"EIC"
132;18;6;2;"EAC"
132;19;0;11;"EIC"
132;20;4;6;"EAC"
132;21;0;14;"EIC"
132;22;0;15;"EIC"
132;23;1;7;"EIC"
132;24;0;18;"EIC"
132;25;0;8;"EIC"
132;26;6;10;"EAC"
132;27;5;17;"EAC"
132;28;0;12;"EIC"
132;29;0;16;"EAC"
132;30;6;11;"EAC"
132;31;2;10;"EIC"
132;32;5;4;"EAC"
132;33;6;18;"EAC"
132;34;0;6;"EIC"
132;35;6;5;"EAC"
132;36;6;8;"EAC"
132;37;0;9;"EIC"
132;38;0;3;"EIC"
132;39;6;19;"EAC"
132;40;6;14;"EAC"
133;1;0;4;"EIC"
133;2;1;18;"EIC"
133;3;0;17;"EIC"
133;4;5;17;"EAC"
133;5;4;7;"EAC"
133;6;2;5;"EAC"
133;7;0;14;"EIC"
133;8;0;20;"EIC"
133;9;1;9;"EIC"
133;10;5;13;"EAC"
133;11;0;12;"EIC"
133;12;5;18;"EAC"
133;13;0;2;"EIC"
133;14;6;10;"EAC"
133;15;6;11;"EAC"
133;16;3;2;"EAC"
133;17;1;7;"EIC"
133;18;2;1;"EAC"
133;19;6;9;"EAC"
133;20;6;8;"EAC"
133;21;0;16;"EIC"
133;22;4;4;"EAC"
133;23;0;8;"EIC"
133;24;0;1;"EIC"
133;25;5;16;"EAC"
133;26;0;19;"EIC"
133;27;6;15;"EAC"
133;28;6;20;"EAC"
133;29;0;11;"EIC"
133;30;0;3;"EIC"
133;31;0;10;"EIC"
133;32;0;6;"EIC"
133;33;6;3;"EAC"
133;34;0;13;"EIC"
133;35;6;12;"EAC"
133;36;0;6;"EAC"
133;37;0;5;"EIC"
133;38;0;15;"EIC"
133;39;6;14;"EAC"
133;40;6;19;"EAC"
134;1;6;14;"EAC"
134;2;6;1;"EAC"
134;3;6;12;"EAC"
134;4;6;8;"EAC"
134;5;3;3;"EIC"
134;6;2;6;"EAC"
134;7;6;11;"EAC"
134;8;6;9;"EAC"
134;9;2;4;"EIC"
134;10;0;8;"EIC"
134;11;3;10;"EAC"
134;12;0;7;"EIC"
134;13;0;15;"EIC"
134;14;0;2;"EIC"
134;15;0;12;"EIC"
134;16;1;17;"EIC"
134;17;0;10;"EIC"
134;18;0;9;"EIC"
134;19;0;19;"EIC"
134;20;4;13;"EAC"
134;21;4;4;"EAC"
134;22;0;16;"EIC"
134;23;0;14;"EIC"
134;24;6;5;"EAC"
134;25;6;2;"EAC"
134;26;6;7;"EAC"
134;27;0;11;"EIC"
134;28;0;20;"EIC"
134;29;0;18;"EIC"
134;30;2;3;"EAC"
134;31;0;5;"EIC"
134;32;0;13;"EIC"
134;33;6;15;"EAC"
134;34;4;16;"EAC"
134;35;2;6;"EIC"
134;36;0;1;"EIC"
135;1;6;8;"EAC"
135;2;0;12;"EIC"
135;3;0;7;"EIC"
135;4;5;17;"EAC"
135;5;1;11;"EIC"
135;6;0;8;"EIC"
135;7;6;1;"EAC"
135;8;0;9;"EIC"
135;9;6;15;"EAC"
135;10;3;16;"EAC"
135;11;3;7;"EAC"
135;12;0;14;"EIC"
135;13;6;10;"EAC"
135;14;6;20;"EAC"
135;15;0;5;"EIC"
135;16;3;6;"EIC"
135;17;0;18;"EIC"
135;18;5;13;"EAC"
135;19;6;19;"EAC"
135;20;1;4;"EIC"
135;21;0;2;"EIC"
135;22;3;5;"EAC"
135;23;0;16;"EIC"
135;24;0;15;"EIC"
135;25;5;6;"EAC"
135;26;6;12;"EAC"
135;27;6;18;"EAC"
135;28;2;4;"EAC"
135;29;1;10;"EIC"
135;30;3;3;"EAC"
135;31;0;3;"EIC"
135;32;0;13;"EIC"
135;33;4;2;"EAC"
135;34;0;17;"EIC"
135;35;6;9;"EAC"
135;36;0;1;"EIC"
135;37;5;11;"EAC"
135;38;6;14;"EAC"
136;1;6;4;"EAC"
136;2;0;8;"EIC"
136;3;4;2;"EAC"
136;4;6;19;"EAC"
136;5;6;8;"EAC"
136;6;6;6;"EAC"
136;7;0;14;"EIC"
136;8;0;2;"EIC"
136;9;6;7;"EAC"
136;10;5;5;"EAC"
136;11;3;13;"EAC"
136;12;6;18;"EAC"
136;13;0;10;"EIC"
136;14;0;15;"EIC"
136;15;0;19;"EIC"
136;16;0;16;"EIC"
136;17;0;11;"EIC"
136;18;3;12;"EAC"
136;19;0;3;"EAC"
136;20;5;14;"EAC"
136;21;0;7;"EIC"
136;22;0;9;"EIC"
136;23;0;17;"EIC"
136;24;0;18;"EIC"
136;25;6;10;"EAC"
136;26;3;17;"EAC"
136;27;0;12;"EIC"
136;28;0;6;"EIC"
136;29;0;13;"EIC"
136;30;6;15;"EAC"
136;31;6;1;"EAC"
136;32;0;20;"EIC"
136;33;0;5;"EIC"
136;34;6;11;"EAC"
136;35;5;20;"EAC"
136;36;0;4;"EIC"
136;37;5;9;"EAC"
136;38;0;1;"EIC"
136;39;1;3;"EIC"
136;40;6;16;"EAC"
137;1;6;13;"EAC"
137;2;5;17;"EAC"
137;3;0;1;"EIC"
137;4;0;13;"EIC"
137;5;0;9;"EIC"
137;6;0;6;"EIC"
137;7;0;14;"EAC"
137;8;0;16;"EIC"
137;9;0;20;"EIC"
137;10;3;12;"EAC"
137;11;4;20;"EAC"
137;12;0;18;"EIC"
137;13;6;1;"EAC"
137;14;0;4;"EIC"
137;15;1;7;"EIC"
137;16;0;17;"EIC"
137;17;5;2;"EAC"
137;18;6;10;"EAC"
137;19;4;19;"EAC"
137;20;3;12;"EIC"
137;21;0;11;"EIC"
137;22;0;14;"EIC"
137;23;0;3;"EIC"
137;24;6;3;"EAC"
137;25;5;6;"EAC"
137;26;0;8;"EIC"
137;27;6;7;"EAC"
137;28;0;19;"EIC"
137;29;6;16;"EAC"
137;30;6;15;"EAC"
137;31;2;8;"EAC"
137;32;1;15;"EIC"
137;33;6;4;"EAC"
137;34;0;10;"EIC"
137;35;4;18;"EAC"
137;36;0;5;"EIC"
137;37;5;11;"EAC"
137;38;6;5;"EAC"
137;39;0;2;"EIC"
137;40;6;9;"EAC"
138;1;4;1;"EAC"
138;2;0;19;"EIC"
138;3;0;5;"EIC"
138;4;6;3;"EAC"
138;5;0;10;"EIC"
138;6;6;14;"EAC"
138;7;6;9;"EAC"
138;8;0;2;"EIC"
138;9;5;6;"EAC"
138;10;4;15;"EAC"
138;11;0;15;"EIC"
138;12;0;7;"EIC"
138;13;0;20;"EIC"
138;14;0;12;"EIC"
138;15;6;19;"EAC"
138;16;0;17;"EIC"
138;17;0;8;"EIC"
138;18;5;4;"EAC"
138;19;0;13;"EIC"
138;20;6;8;"EAC"
138;21;0;1;"EIC"
138;22;6;11;"EAC"
138;23;1;4;"EIC"
138;24;0;16;"EIC"
138;25;4;13;"EAC"
138;26;6;10;"EAC"
138;27;5;7;"EAC"
138;28;6;12;"EAC"
138;29;5;2;"EAC"
138;30;0;14;"EIC"
138;31;6;16;"EAC"
138;32;6;20;"EAC"
138;33;0;9;"EIC"
138;34;6;17;"EAC"
138;35;0;3;"EIC"
138;36;0;6;"EIC"
138;37;6;5;"EAC"
138;38;6;18;"EAC"
138;39;0;11;"EIC"
138;40;0;18;"EIC"
139;1;5;16;"EAC"
139;2;0;17;"EIC"
139;3;6;10;"EAC"
139;4;4;19;"EAC"
139;5;1;12;"EIC"
139;6;2;2;"EIC"
139;7;0;9;"EIC"
139;8;5;5;"EAC"
139;9;6;4;"EAC"
139;10;4;8;"EAC"
139;11;1;7;"EIC"
139;12;6;12;"EAC"
139;13;5;11;"EAC"
139;14;5;9;"EAC"
139;15;0;8;"EIC"
139;16;6;15;"EAC"
139;17;6;18;"EAC"
139;18;0;6;"EIC"
139;19;0;4;"EIC"
139;20;0;3;"EIC"
139;21;2;6;"EAC"
139;22;6;13;"EAC"
139;23;0;15;"EIC"
139;24;0;14;"EIC"
139;25;0;18;"EIC"
139;26;0;20;"EIC"
139;27;0;11;"EIC"
139;28;0;5;"EIC"
139;29;5;14;"EAC"
139;30;6;2;"EAC"
139;31;0;19;"EIC"
139;32;4;7;"EAC"
139;33;4;1;"EAC"
139;34;0;10;"EIC"
139;35;6;17;"EAC"
139;36;6;3;"EAC"
139;37;0;13;"EIC"
139;38;0;1;"EIC"
139;39;0;16;"EIC"
139;40;5;20;"EAC"
140;1;6;15;"EAC"
140;2;1;5;"EIC"
140;3;6;6;"EAC"
140;4;1;14;"EIC"
140;5;6;8;"EAC"
140;6;6;2;"EAC"
140;7;6;1;"EAC"
140;8;0;18;"EIC"
140;9;6;14;"EAC"
140;10;0;4;"EIC"
140;11;0;7;"EIC"
140;12;5;13;"EAC"
140;13;0;8;"EIC"
140;14;0;10;"EIC"
140;15;0;15;"EIC"
140;16;4;11;"EAC"
140;17;6;7;"EAC"
140;18;0;16;"EIC"
140;19;0;13;"EIC"
140;20;6;17;"EAC"
140;21;2;17;"EIC"
140;22;6;3;"EAC"
140;23;5;20;"EAC"
140;24;0;12;"EIC"
140;25;0;20;"EIC"
140;26;1;19;"EIC"
140;27;0;2;"EIC"
140;28;6;12;"EAC"
140;29;4;19;"EAC"
140;30;4;9;"EAC"
140;31;0;11;"EIC"
140;32;2;16;"EAC"
140;33;6;18;"EAC"
140;34;0;9;"EIC"
140;35;6;5;"EAC"
140;36;6;4;"EAC"
140;37;0;1;"EIC"
140;38;0;6;"EIC"
140;39;5;10;"EAC"
140;40;0;3;"EIC"
141;1;0;5;"EIC"
141;2;6;4;"EAC"
141;3;4;20;"EAC"
141;4;0;15;"EIC"
141;5;5;13;"EAC"
141;6;0;8;"EIC"
141;7;0;16;"EIC"
141;8;0;9;"EIC"
141;9;0;18;"EIC"
141;10;5;12;"EAC"
141;11;0;10;"EIC"
141;12;0;12;"EIC"
141;13;1;2;"EAC"
141;14;6;19;"EAC"
141;15;2;1;"EAC"
141;16;5;17;"EAC"
141;17;0;3;"EIC"
141;18;0;4;"EIC"
141;19;5;14;"EAC"
141;20;5;18;"EAC"
141;21;0;17;"EIC"
141;22;0;13;"EIC"
141;23;6;11;"EAC"
141;24;6;8;"EAC"
141;25;5;15;"EAC"
141;26;4;7;"EAC"
141;27;0;11;"EIC"
141;28;0;1;"EIC"
141;29;1;7;"EIC"
141;30;0;14;"EIC"
141;31;6;16;"EAC"
141;32;0;2;"EIC"
141;33;6;9;"EAC"
141;34;0;19;"EIC"
141;35;0;20;"EIC"
141;36;6;5;"EAC"
141;37;5;10;"EAC"
141;38;0;6;"EIC"
141;39;6;6;"EAC"
141;40;6;3;"EAC"
142;1;5;1;"EAC"
142;2;0;15;"EIC"
142;3;0;1;"EIC"
142;4;6;16;"EAC"
142;5;6;19;"EAC"
142;6;6;8;"EAC"
142;7;2;2;"EIC"
142;8;6;11;"EAC"
142;9;6;12;"EAC"
142;10;0;19;"EIC"
142;11;0;7;"EIC"
142;12;5;5;"EAC"
142;13;0;14;"EIC"
142;14;4;15;"EAC"
142;15;0;13;"EIC"
142;16;0;5;"EIC"
142;17;6;18;"EAC"
142;18;0;4;"EIC"
142;19;5;13;"EAC"
142;20;4;9;"EAC"
142;21;5;20;"EAC"
142;22;2;16;"EIC"
142;23;0;9;"EIC"
142;24;6;3;"EAC"
142;25;0;4;"EAC"
142;26;0;6;"EAC"
142;27;6;2;"EAC"
142;28;0;12;"EIC"
142;29;5;7;"EAC"
142;30;0;11;"EIC"
142;31;1;17;"EIC"
142;32;5;17;"EAC"
142;33;6;10;"EAC"
142;34;4;3;"EIC"
142;35;0;20;"EIC"
142;36;0;18;"EIC"
142;37;0;8;"EIC"
142;38;0;10;"EIC"
142;39;0;6;"EIC"
142;40;6;14;"EAC"
143;1;0;7;"EIC"
143;2;5;5;"EAC"
143;3;0;15;"EIC"
143;4;6;20;"EAC"
143;5;6;6;"EAC"
143;6;6;16;"EAC"
143;7;0;1;"EIC"
143;8;0;2;"EIC"
143;9;2;3;"EAC"
143;10;3;4;"EIC"
143;11;0;17;"EIC"
143;12;4;7;"EAC"
143;13;3;11;"EIC"
143;14;6;1;"EAC"
143;15;6;10;"EAC"
143;16;0;8;"EIC"
143;17;0;5;"EIC"
143;18;6;8;"EAC"
143;19;5;2;"EAC"
143;20;0;14;"EIC"
143;21;4;9;"EAC"
143;22;0;6;"EIC"
143;23;0;10;"EIC"
143;24;0;13;"EIC"
143;25;5;15;"EAC"
143;26;3;12;"EAC"
143;27;6;11;"EAC"
143;28;2;13;"EAC"
143;29;6;19;"EAC"
143;30;3;9;"EIC"
143;31;6;17;"EAC"
143;32;6;14;"EAC"
143;33;0;3;"EIC"
143;34;1;12;"EIC"
143;35;6;18;"EAC"
143;36;5;4;"EAC"
143;37;0;18;"EIC"
143;38;0;16;"EIC"
144;1;0;7;"EIC"
144;2;0;20;"EIC"
144;3;6;4;"EAC"
144;4;0;4;"EIC"
144;5;6;16;"EAC"
144;6;1;13;"EIC"
144;7;0;12;"EIC"
144;8;6;2;"EAC"
144;9;6;10;"EAC"
144;10;5;17;"EAC"
144;11;5;20;"EAC"
144;12;2;6;"EIC"
144;13;0;3;"EIC"
144;14;2;17;"EIC"
144;15;0;14;"EIC"
144;16;0;9;"EIC"
144;17;0;16;"EIC"
144;18;0;18;"EIC"
144;19;3;12;"EAC"
144;20;6;15;"EAC"
144;21;6;5;"EAC"
144;22;5;7;"EAC"
144;23;0;8;"EIC"
144;24;5;11;"EAC"
144;25;0;1;"EIC"
144;26;6;14;"EAC"
144;27;0;11;"EIC"
144;28;0;15;"EIC"
144;29;6;1;"EAC"
144;30;6;9;"EAC"
144;31;0;2;"EIC"
144;32;0;5;"EIC"
144;33;6;3;"EAC"
144;34;2;19;"EIC"
144;35;5;18;"EAC"
144;36;6;6;"EAC"
144;37;6;13;"EAC"
144;38;3;10;"EIC"
144;39;5;19;"EAC"
144;40;6;8;"EAC"
145;1;0;10;"EIC"
145;2;0;12;"EIC"
145;3;5;2;"EAC"
145;4;0;16;"EIC"
145;5;6;10;"EAC"
145;6;6;13;"EAC"
145;7;6;7;"EAC"
145;8;6;1;"EAC"
145;9;6;9;"EAC"
145;10;6;16;"EAC"
145;11;0;5;"EIC"
145;12;6;5;"EAC"
145;13;4;20;"EAC"
145;14;6;3;"EAC"
145;15;6;6;"EAC"
145;16;0;14;"EIC"
145;17;6;17;"EAC"
145;18;0;8;"EIC"
145;19;0;3;"EIC"
145;20;2;6;"EIC"
145;21;1;9;"EIC"
145;22;1;18;"EIC"
145;23;6;8;"EAC"
145;24;6;18;"EAC"
145;25;0;13;"EIC"
145;26;5;12;"EAC"
145;27;0;1;"EIC"
145;28;0;2;"EIC"
145;29;0;7;"EIC"
145;30;0;17;"EIC"
145;31;6;4;"EAC"
145;32;6;14;"EAC"
145;33;6;19;"EAC"
145;34;0;4;"EIC"
145;35;0;11;"EIC"
145;36;0;15;"EIC"
145;37;6;11;"EAC"
145;38;6;15;"EAC"
146;1;6;19;"EAC"
146;2;0;1;"EIC"
146;3;5;17;"EAC"
146;4;0;15;"EIC"
146;5;6;9;"EAC"
146;6;0;20;"EIC"
146;7;5;5;"EAC"
146;8;4;15;"EAC"
146;9;4;17;"EIC"
146;10;0;10;"EIC"
146;11;0;14;"EIC"
146;12;3;1;"EAC"
146;13;4;11;"EAC"
146;14;0;11;"EIC"
146;15;0;7;"EIC"
146;16;0;4;"EIC"
146;17;3;6;"EAC"
146;18;5;8;"EAC"
146;19;0;19;"EIC"
146;20;0;6;"EIC"
146;21;3;13;"EAC"
146;22;0;2;"EIC"
146;23;0;5;"EIC"
146;24;6;7;"EAC"
146;25;0;10;"EAC"
146;26;0;16;"EIC"
146;27;6;2;"EAC"
146;28;5;14;"EAC"
146;29;0;8;"EIC"
146;30;6;18;"EAC"
146;31;6;20;"EAC"
146;32;5;12;"EAC"
146;33;6;16;"EAC"
146;34;0;18;"EIC"
146;35;3;9;"EIC"
146;36;3;4;"EAC"
146;37;0;13;"EIC"
146;38;5;3;"EAC"
146;39;0;3;"EIC"
146;40;0;12;"EIC"
147;1;2;12;"EIC"
147;2;0;15;"EIC"
147;3;0;18;"EIC"
147;4;0;5;"EIC"
147;5;6;5;"EAC"
147;6;5;15;"EAC"
147;7;5;16;"EAC"
147;8;6;17;"EAC"
147;9;0;6;"EIC"
147;10;0;9;"EIC"
147;11;6;13;"EAC"
147;12;6;3;"EAC"
147;13;6;1;"EAC"
147;14;4;2;"EAC"
147;15;6;14;"EAC"
147;16;0;16;"EIC"
147;17;0;19;"EIC"
147;18;0;14;"EIC"
147;19;0;20;"EIC"
147;20;0;3;"EIC"
147;21;0;1;"EIC"
147;22;6;4;"EAC"
147;23;0;2;"EIC"
147;24;0;10;"EIC"
147;25;6;8;"EAC"
147;26;5;11;"EAC"
147;27;0;13;"EIC"
147;28;0;8;"EIC"
147;29;0;4;"EIC"
147;30;3;20;"EAC"
147;31;0;11;"EIC"
147;32;5;7;"EIC"
147;33;6;19;"EAC"
147;34;6;9;"EAC"
147;35;5;6;"EAC"
147;36;5;10;"EAC"
147;37;3;18;"EAC"
147;38;1;17;"EIC"
147;39;6;7;"EAC"
147;40;3;12;"EAC"
148;1;3;12;"EAC"
148;2;0;8;"EIC"
148;3;6;9;"EAC"
148;4;0;16;"EIC"
148;5;6;11;"EAC"
148;6;0;9;"EIC"
148;7;6;7;"EAC"
148;8;0;6;"EIC"
148;9;3;15;"EAC"
148;10;0;19;"EIC"
148;11;6;3;"EAC"
148;12;0;4;"EIC"
148;13;0;7;"EIC"
148;14;6;17;"EAC"
148;15;6;14;"EAC"
148;16;0;11;"EIC"
148;17;5;8;"EAC"
148;18;6;4;"EAC"
148;19;6;6;"EAC"
148;20;4;1;"EAC"
148;21;1;3;"EIC"
148;22;6;16;"EAC"
148;23;0;13;"EIC"
148;24;0;1;"EIC"
148;25;0;18;"EIC"
148;26;6;13;"EAC"
148;27;6;18;"EAC"
148;28;6;10;"EAC"
148;29;3;5;"EAC"
148;30;0;17;"EIC"
148;31;5;2;"EAC"
148;32;0;10;"EIC"
148;33;1;15;"EIC"
148;34;0;14;"EIC"
148;35;0;5;"EIC"
148;36;0;2;"EIC"
148;37;5;19;"EAC"
148;38;4;20;"EAC"
148;39;0;20;"EIC"
148;40;0;12;"EIC"
149;1;1;19;"EIC"
149;2;0;3;"EIC"
149;3;6;8;"EAC"
149;4;6;20;"EAC"
149;5;0;17;"EIC"
149;6;6;1;"EAC"
149;7;6;16;"EAC"
149;8;5;5;"EAC"
149;9;0;10;"EIC"
149;10;0;1;"EIC"
149;11;0;16;"EIC"
149;12;6;6;"EAC"
149;13;6;7;"EAC"
149;14;4;15;"EAC"
149;15;0;15;"EIC"
149;16;5;11;"EAC"
149;17;0;13;"EIC"
149;18;0;7;"EIC"
149;19;4;17;"EAC"
149;20;3;12;"EAC"
149;21;1;12;"EIC"
149;22;0;9;"EIC"
149;23;0;5;"EIC"
149;24;0;14;"EIC"
149;25;0;11;"EIC"
149;26;0;8;"EIC"
149;27;0;20;"EIC"
149;28;4;10;"EAC"
149;29;6;9;"EAC"
149;30;0;4;"EIC"
149;31;6;3;"EAC"
149;32;0;2;"EIC"
149;33;0;6;"EIC"
149;34;0;18;"EIC"
149;35;6;18;"EAC"
149;36;6;14;"EAC"
149;37;6;19;"EAC"
149;38;5;2;"EAC"
149;39;5;4;"EAC"
149;40;6;13;"EAC"
150;1;0;10;"EIC"
150;2;6;5;"EAC"
150;3;6;6;"EAC"
150;4;6;17;"EAC"
150;5;6;8;"EAC"
150;6;0;19;"EIC"
150;7;6;2;"EAC"
150;8;0;8;"EIC"
150;9;0;2;"EIC"
150;10;0;7;"EIC"
150;11;6;13;"EAC"
150;12;3;5;"EIC"
150;13;6;9;"EAC"
150;14;6;16;"EAC"
150;15;6;18;"EAC"
150;16;0;6;"EIC"
150;17;0;13;"EIC"
150;18;6;1;"EAC"
150;19;0;4;"EIC"
150;20;0;3;"EIC"
150;21;0;17;"EIC"
150;22;4;3;"EAC"
150;23;6;11;"EAC"
150;24;0;9;"EIC"
150;25;6;14;"EAC"
150;26;6;10;"EAC"
150;27;0;11;"EIC"
150;28;5;15;"EAC"
150;29;0;20;"EIC"
150;30;0;14;"EIC"
150;31;6;19;"EAC"
150;32;0;15;"EIC"
150;33;5;7;"EAC"
150;34;5;12;"EAC"
150;35;6;20;"EAC"
150;36;2;4;"EAC"
150;37;0;1;"EIC"
150;38;0;16;"EIC"
150;39;0;12;"EIC"
150;40;0;18;"EIC"
151;1;6;3;"EAC"
151;2;0;13;"EIC"
151;3;0;7;"EIC"
151;4;0;11;"EIC"
151;5;6;10;"EAC"
151;6;6;1;"EAC"
151;7;6;15;"EAC"
151;8;3;7;"EAC"
151;9;0;16;"EIC"
151;10;0;9;"EIC"
151;11;5;17;"EAC"
151;12;0;6;"EIC"
151;13;0;5;"EIC"
151;14;0;4;"EIC"
151;15;6;6;"EAC"
151;16;0;12;"EIC"
151;17;4;19;"EAC"
151;18;0;10;"EIC"
151;19;4;18;"EAC"
151;20;0;14;"EIC"
151;21;6;2;"EAC"
151;22;5;9;"EAC"
151;23;1;17;"EIC"
151;24;4;5;"EAC"
151;25;0;15;"EIC"
151;26;0;18;"EIC"
151;27;1;8;"EIC"
151;28;3;13;"EAC"
151;29;0;3;"EIC"
151;30;6;8;"EAC"
151;31;6;16;"EAC"
151;32;0;1;"EIC"
151;33;6;4;"EAC"
151;34;4;14;"EAC"
151;35;4;12;"EAC"
151;36;0;2;"EIC"
151;37;6;11;"EAC"
151;38;6;20;"EAC"
152;1;0;12;"EIC"
152;2;0;7;"EIC"
152;3;4;15;"EIC"
152;4;0;20;"EIC"
152;5;6;13;"EAC"
152;6;0;18;"EIC"
152;7;6;5;"EAC"
152;8;4;20;"EAC"
152;9;0;16;"EIC"
152;10;3;11;"EIC"
152;11;1;1;"EIC"
152;12;6;16;"EAC"
152;13;6;18;"EAC"
152;14;6;14;"EAC"
152;15;0;19;"EIC"
152;16;6;9;"EAC"
152;17;0;4;"EIC"
152;18;6;3;"EAC"
152;19;4;7;"EAC"
152;20;6;1;"EAC"
152;21;1;5;"EIC"
152;22;0;6;"EIC"
152;23;6;6;"EAC"
152;24;0;14;"EIC"
152;25;0;10;"EIC"
152;26;0;17;"EIC"
152;27;0;8;"EIC"
152;28;0;9;"EIC"
152;29;6;10;"EAC"
152;30;1;13;"EIC"
152;31;0;2;"EIC"
152;32;0;3;"EIC"
152;33;6;12;"EAC"
152;34;6;8;"EAC"
152;35;6;4;"EAC"
152;36;5;15;"EAC"
152;37;5;2;"EAC"
152;38;6;17;"EAC"
152;39;6;19;"EAC"
152;40;3;11;"EAC"
153;1;0;8;"EIC"
153;2;0;4;"EIC"
153;3;0;15;"EIC"
153;4;3;9;"EAC"
153;5;5;11;"EAC"
153;6;6;19;"EAC"
153;7;6;5;"EAC"
153;8;0;12;"EIC"
153;9;2;18;"EIC"
153;10;0;17;"EIC"
153;11;3;17;"EAC"
153;12;6;7;"EAC"
153;13;0;6;"EIC"
153;14;6;13;"EAC"
153;15;5;6;"EAC"
153;16;0;5;"EIC"
153;17;0;2;"EIC"
153;18;0;19;"EIC"
153;19;0;3;"EIC"
153;20;2;1;"EIC"
153;21;0;13;"EIC"
153;22;6;4;"EAC"
153;23;0;7;"EIC"
153;24;6;8;"EAC"
153;25;5;1;"EAC"
153;26;5;10;"EAC"
153;27;0;9;"EIC"
153;28;6;2;"EAC"
153;29;5;20;"EAC"
153;30;6;18;"EAC"
153;31;4;12;"EAC"
153;32;0;16;"EIC"
153;33;0;14;"EIC"
153;34;6;15;"EAC"
153;35;0;10;"EIC"
153;36;0;11;"EIC"
153;37;6;14;"EAC"
153;38;6;16;"EAC"
153;39;6;3;"EAC"
153;40;0;20;"EIC"
154;1;0;8;"EIC"
154;2;6;12;"EAC"
154;3;5;1;"EAC"
154;4;6;9;"EAC"
154;5;0;18;"EIC"
154;6;0;5;"EIC"
154;7;6;20;"EAC"
154;8;0;17;"EIC"
154;9;3;13;"EAC"
154;10;0;15;"EIC"
154;11;6;19;"EAC"
154;12;5;16;"EAC"
154;13;2;6;"EAC"
154;14;6;8;"EAC"
154;15;6;7;"EAC"
154;16;6;11;"EAC"
154;17;0;3;"EIC"
154;18;5;4;"EAC"
154;19;5;15;"EAC"
154;20;0;19;"EIC"
154;21;0;11;"EIC"
